id,name,count
48545,NETUŠILOVÁ,531
48546,NETYMACH,21
48547,NETYMACHOVÁ,20
48548,NEŤUKA,38
48549,NEŤUKOVÁ,47
48550,NEU,12
48551,NEUBAUER,1055
48552,NEUBAUEROVÁ,1047
48553,NEUBER,23
48554,NEUBERG,172
48555,NEUBERGER,63
48556,NEUBERGEROVÁ,71
48557,NEUBERGOVÁ,171
48558,NEUBERKOVÁ,12
48559,NEUBEROVÁ,25
48560,NEUBERT,193
48561,NEUBERTOVÁ,168
48562,NEUDECKER,17
48563,NEUDECKEROVÁ,13
48564,NEUDEK,20
48565,NEUDEKOVÁ,22
48566,NEUDERT,107
48567,NEUDERTOVÁ,97
48568,NEUDÖRFL,21
48569,NEUDÖRFLOVÁ,32
48570,NEUER,50
48571,NEUEROVÁ,55
48572,NEUFINGER,13
48573,NEUFINGEROVÁ,19
48574,NEUFUS,79
48575,NEUFUSOVÁ,74
48576,NEUFUSS,35
48577,NEUFUSSOVÁ,43
48578,NEUGEBAUER,401
48579,NEUGEBAUEROVÁ,410
48580,NEUHAUSER,25
48581,NEUHAUSEROVÁ,34
48582,NEUHÄUSEL,14
48583,NEUHÄUSELOVÁ,15
48584,NEUHÄUSER,14
48585,NEUHÄUSEROVÁ,21
48586,NEUHORT,18
48587,NEUHORTOVÁ,14
48588,NEUHÖFER,11
48589,NEUHÖFEROVÁ,19
48590,NEULINGER,19
48591,NEULINGEROVÁ,23
48592,NEUMAIER,46
48593,NEUMAIEROVÁ,43
48594,NEUMAJER,37
48595,NEUMAJEROVÁ,28
48596,NEUMAN,871
48597,NEUMANN,1925
48598,NEUMANNOVÁ,1991
48599,NEUMANOVÁ,905
48600,NEUMAYER,50
48601,NEUMAYEROVÁ,43
48602,NEUMEIER,10
48603,NEUMEISTER,42
48604,NEUMEISTEROVÁ,27
48605,NEUMITKA,10
48606,NEUMITKOVÁ,12
48607,NEUNER,10
48608,NEUNEROVÁ,13
48609,NEUPAUER,46
48610,NEUPAUEROVÁ,39
48611,NEURAD,13
48612,NEUREITER,10
48613,NEUREITEROVÁ,17
48614,NEUSAR,13
48615,NEUSAROVÁ,10
48616,NEUSCHEL,11
48617,NEUSCHELOVÁ,11
48618,NEUSCHL,86
48619,NEUSCHLOVÁ,102
48620,NEUSSER,43
48621,NEUSSEROVÁ,40
48622,NEUSTUPA,39
48623,NEUSTUPNÁ,11
48624,NEUSTUPNÝ,10
48625,NEUSTUPOVÁ,36
48626,NEUŠL,10
48627,NEUVALDOVÁ,11
48628,NEUVIRT,143
48629,NEUVIRTH,43
48630,NEUVIRTHOVÁ,48
48631,NEUVIRTOVÁ,142
48632,NEUWERT,21
48633,NEUWERTH,12
48634,NEUWERTHOVÁ,13
48635,NEUWERTOVÁ,19
48636,NEUWIRT,66
48637,NEUWIRTH,531
48638,NEUWIRTHOVÁ,536
48639,NEUWIRTOVÁ,75
48640,NEUŽIL,586
48641,NEUŽILOVÁ,580
48642,NEVAŘIL,216
48643,NEVAŘILOVÁ,222
48644,NEVEČEŘAL,262
48645,NEVEČEŘALOVÁ,266
48646,NEVEDEL,20
48647,NEVEDELOVÁ,20
48648,NEVELÖŠ,11
48649,NEVELÖŠOVÁ,13
48650,NEVESELÁ,108
48651,NEVESELÝ,112
48652,NEVĚČNÁ,104
48653,NEVĚČNÝ,112
48654,NEVĚDĚL,57
48655,NEVĚDĚLOVÁ,58
48656,NEVĚLÍK,21
48657,NEVĚLÍKOVÁ,16
48658,NEVĚŘIL,84
48659,NEVĚŘILOVÁ,98
48660,NEVICKÝ,11
48661,NEVIMA,27
48662,NEVIMOVÁ,34
48663,NEVÍDAL,104
48664,NEVÍDALOVÁ,89
48665,NEVÍM,105
48666,NEVÍMOVÁ,111
48667,NEVJELÍK,12
48668,NEVJELÍKOVÁ,16
48669,NEVLÁČIL,11
48670,NEVLÁČILOVÁ,11
48671,NEVLIDA,28
48672,NEVLIDOVÁ,32
48673,NEVLUD,125
48674,NEVLUDOVÁ,130
48675,NEVOLA,36
48676,NEVOLE,214
48677,NEVOLKOVÁ,10
48678,NEVOLNÁ,11
48679,NEVOLNÝ,14
48680,NEVOLOVÁ,230
48681,NEVORAL,188
48682,NEVORALOVÁ,183
48683,NEVORÁNEK,20
48684,NEVORÁNKOVÁ,27
48685,NEVOSAD,75
48686,NEVOSADOVÁ,78
48687,NEVOSÁD,12
48688,NEVOSÁDOVÁ,19
48689,NEVRKLA,300
48690,NEVRKLOVÁ,312
48691,NEVRLA,113
48692,NEVRLÁ,351
48693,NEVRLKA,37
48694,NEVRLKOVÁ,36
48695,NEVRLOVÁ,112
48696,NEVRLÝ,351
48697,NEVRTAL,44
48698,NEVRTALOVÁ,52
48699,NEVRZAL,27
48700,NEVRZALOVÁ,23
48701,NEVŘALA,145
48702,NEVŘALOVÁ,157
48703,NEVŘELA,295
48704,NEVŘELOVÁ,274
48705,NEVŘIVA,58
48706,NEVŘIVÁ,87
48707,NEVŘIVOVÁ,55
48708,NEVŘIVÝ,101
48709,NEVŠÍMAL,75
48710,NEVŠÍMALOVÁ,67
48711,NEVTÍPIL,50
48712,NEVTÍPILOVÁ,55
48713,NEVYHOŠTĚNÁ,74
48714,NEVYHOŠTĚNÝ,75
48715,NEVYJEL,88
48716,NEVYJELOVÁ,70
48717,NEWMAN,24
48718,NEWRZELLOVÁ,14
48719,NEWTON,16
48720,NEY,16
48721,NEYMAN,12
48722,NEZAVDAL,30
48723,NEZAVDALOVÁ,37
48724,NEZBEDA,428
48725,NEZBEDOVÁ,466
48726,NEZDARA,69
48727,NEZDAROVÁ,90
48728,NEZDAŘIL,117
48729,NEZDAŘILOVÁ,115
48730,NEZGODA,14
48731,NEZGODOVÁ,13
48732,NEZHODA,32
48733,NEZHODOVÁ,39
48734,NEZHYBA,121
48735,NEZHYBOVÁ,148
48736,NEZKUSIL,43
48737,NEZKUSILOVÁ,46
48738,NEZMAR,17
48739,NEZMAROVÁ,15
48740,NEZMEŠKAL,21
48741,NEZMEŠKALOVÁ,27
48742,NEZNAJ,14
48743,NEZNAJOVÁ,15
48744,NEZNAL,10
48745,NEZNALOVÁ,10
48746,NEZNÁMÁ,10
48747,NEZPĚVÁK,15
48748,NEZPĚVÁKOVÁ,14
48749,NEZVAL,435
48750,NEZVALOVÁ,484
48751,NEZVEDA,54
48752,NEZVEDOVÁ,65
48753,NEŽÁDAL,60
48754,NEŽÁDALOVÁ,71
48755,NEŽERKA,23
48756,NEŽERKOVÁ,24
48757,NEŽERNÁ,20
48758,NEŽERNÝ,15
48759,NEŽIKOVÁ,10
48760,NÉMA,28
48761,NÉMET,75
48762,NÉMETH,324
48763,NÉMETHOVÁ,325
48764,NÉMETHY,14
48765,NÉMETOVÁ,74
48766,NÉMOVÁ,20
48767,NÉTEK,30
48768,NÉTKOVÁ,44
48769,NĚMÁ,23
48770,NĚMCOVÁ,11529
48771,NĚMCOVSKÁ,10
48772,NĚMCOVSKÝ,11
48773,NĚMČANSKÁ,119
48774,NĚMČANSKÝ,94
48775,NĚMČÁK,108
48776,NĚMČÁKOVÁ,111
48777,NĚMČEK,40
48778,NĚMČEKOVÁ,35
48779,NĚMČIC,17
48780,NĚMČICKÁ,41
48781,NĚMČICKÝ,29
48782,NĚMČICOVÁ,13
48783,NĚMČÍK,235
48784,NĚMČÍKOVÁ,242
48785,NĚMEC,11124
48786,NĚMECKÁ,61
48787,NĚMECKÝ,63
48788,NĚMEČEK,4394
48789,NĚMEČKOVÁ,4483
48790,NĚMEJC,122
48791,NĚMEJCOVÁ,131
48792,NĚMOTA,22
48793,NĚMOTOVÁ,23
48794,NĚMÝ,30
48795,NĚNIČKA,82
48796,NĚNIČKOVÁ,82
48797,NĚNÍČEK,20
48798,NĚNÍČKOVÁ,18
48799,NĚZGODA,13
48800,NĚZGODOVÁ,11
48801,NGHIEM,11
48802,NGHIEMOVÁ,12
48803,NGO,121
48804,NGOOVÁ,29
48805,NGUYEN,1958
48806,NGUYENOVÁ,1096
48807,NICEK,28
48808,NICIELNIK,31
48809,NICIELNIKOVÁ,23
48810,NICKEL,19
48811,NICKELOVÁ,13
48812,NICKLOVÁ,11
48813,NICKOVÁ,31
48814,NICOD,10
48815,NIČ,175
48816,NIČE,30
48817,NIČMAN,32
48818,NIČMANOVÁ,29
48819,NIČOVÁ,208
48820,NIČOVSKÁ,11
48821,NIČOVSKÝ,12
48822,NIDRLE,21
48823,NIDRLOVÁ,21
48824,NIEBAUER,123
48825,NIEBAUEROVÁ,104
48826,NIEBROJ,15
48827,NIEBROJOVÁ,13
48828,NIEĆ,10
48829,NIEĆOVÁ,11
48830,NIEČ,16
48831,NIEČOVÁ,17
48832,NIEDELSKÝ,12
48833,NIEDERHAFNER,24
48834,NIEDERHAFNEROVÁ,28
48835,NIEDERHOFER,14
48836,NIEDERLE,167
48837,NIEDERLOVÁ,159
48838,NIEDERMAYER,23
48839,NIEDERMAYEROVÁ,18
48840,NIEDERMEIER,53
48841,NIEDERMEIEROVÁ,37
48842,NIEDERMERTL,38
48843,NIEDERMERTLOVÁ,43
48844,NIEDL,26
48845,NIEDLOVÁ,26
48846,NIEDOBA,240
48847,NIEDOBOVÁ,218
48848,NIELSEN,39
48849,NIELSENOVÁ,12
48850,NIEMCOVÁ,49
48851,NIEMCZYK,132
48852,NIEMCZYKOVÁ,149
48853,NIEMIEC,123
48854,NIEMIECOVÁ,52
48855,NIEMS,17
48856,NIEMSOVÁ,13
48857,NIEMYNARZOVÁ,10
48858,NIEROSTEK,18
48859,NIEROSTKOVÁ,20
48860,NIERYCHEL,13
48861,NIERYCHLOVÁ,11
48862,NIESLANIK,115
48863,NIESLANIKOVÁ,118
48864,NIESNER,101
48865,NIESNEROVÁ,112
48866,NIESSNER,65
48867,NIESSNEROVÁ,70
48868,NIESYT,21
48869,NIESYTOVÁ,17
48870,NIETSCH,15
48871,NIETSCHOVÁ,12
48872,NIEWALDOVÁ,10
48873,NIEZGODA,20
48874,NIEZGODOVÁ,21
48875,NIGOŠ,10
48876,NIGRIN,114
48877,NIGRINI,11
48878,NIGRINOVÁ,120
48879,NIGRÍN,22
48880,NIGRÍNOVÁ,26
48881,NICHOLLS,10
48882,NIKEL,185
48883,NIKELOVÁ,27
48884,NIKIFOROV,12
48885,NIKITIN,10
48886,NIKITINOVÁ,12
48887,NIKITINSKÝ,13
48888,NIKL,577
48889,NIKLAS,35
48890,NIKLASOVÁ,33
48891,NIKLES,12
48892,NIKLESOVÁ,15
48893,NIKLFELD,19
48894,NIKLFELDOVÁ,23
48895,NIKLIBORC,20
48896,NIKLIBORCOVÁ,28
48897,NIKLOVÁ,793
48898,NIKO,37
48899,NIKODEM,151
48900,NIKODEMOVÁ,165
48901,NIKODÉM,72
48902,NIKODÉMOVÁ,72
48903,NIKODÍM,22
48904,NIKODÍMOVÁ,19
48905,NIKODYM,20
48906,NIKODYMOVÁ,24
48907,NIKODÝM,160
48908,NIKODÝMOVÁ,162
48909,NIKOLA,12
48910,NIKOLAI,18
48911,NIKOLAIOVÁ,10
48912,NIKOLAJEV,22
48913,NIKOLAJEVOVÁ,13
48914,NIKOLIĆ,28
48915,NIKOLIĆOVÁ,17
48916,NIKOLIČ,27
48917,NIKOLIČOVÁ,18
48918,NIKOLOV,118
48919,NIKOLOVA,45
48920,NIKOLOVÁ,35
48921,NIKOLOVOVÁ,59
48922,NIKOLSKÁ,11
48923,NIKOVÁ,36
48924,NIKRMAIER,19
48925,NIKRMAIEROVÁ,16
48926,NIKRMAJER,58
48927,NIKRMAJEROVÁ,52
48928,NIKŠIČ,10
48929,NIKŠIČOVÁ,10
48930,NIKU,21
48931,NILIUSOVÁ,11
48932,NILSSON,10
48933,NIMBURSKÁ,15
48934,NIMBURSKÝ,15
48935,NIMCOVÁ,10
48936,NIMČ,20
48937,NIMČOVÁ,24
48938,NIMEC,14
48939,NIMMERRICHTER,22
48940,NIMMERRICHTEROVÁ,22
48941,NIMMRICHTER,27
48942,NIMMRICHTEROVÁ,31
48943,NIMRICHTER,91
48944,NIMRICHTEROVÁ,93
48945,NIMRICHTR,27
48946,NIMRICHTROVÁ,32
48947,NIMS,37
48948,NIMSOVÁ,36
48949,NINGER,36
48950,NINGEROVÁ,45
48951,NIPAUER,25
48952,NIPAUEROVÁ,25
48953,NIPL,12
48954,NIPLOVÁ,17
48955,NIPPERT,29
48956,NIPPERTOVÁ,26
48957,NIRNBERG,11
48958,NISLER,13
48959,NISLEROVÁ,11
48960,NISSER,12
48961,NISTLER,10
48962,NISTOR,377
48963,NISTOROVÁ,341
48964,NIŠ,14
48965,NIŠČÁK,13
48966,NIŠČÁKOVÁ,18
48967,NIŠOVÁ,11
48968,NITKA,97
48969,NITKOVÁ,125
48970,NITKULINCOVÁ,11
48971,NITKULINEC,18
48972,NITRA,56
48973,NITROVÁ,60
48974,NITSCH,44
48975,NITSCHE,152
48976,NITSCHEOVÁ,59
48977,NITSCHNEIDEROVÁ,11
48978,NITSCHOVÁ,103
48979,NIVNICKÁ,20
48980,NIVNICKÝ,15
48981,NIX,65
48982,NIXON,10
48983,NIXOVÁ,63
48984,NIZIOL,11
48985,NIZIOLOVÁ,16
48986,NIZNER,10
48987,NIZNEROVÁ,10
48988,NIŽINSKÁ,10
48989,NIŽINSKÝ,10
48990,NIŽNANSKÁ,17
48991,NIŽNANSKÝ,16
48992,NIŽNÍK,54
48993,NIŽNÍKOVÁ,51
48994,NIŽŇANSKÁ,23
48995,NIŽŇANSKÝ,24
48996,NÍČ,11
48997,NÍČOVÁ,13
48998,NÍDL,51
48999,NÍDLOVÁ,53
49000,NÍDR,29
49001,NÍDROVÁ,31
49002,NÍZKÁ,24
49003,NÍZKÝ,28
49004,NOACK,12
49005,NOBILIS,56
49006,NOBILISOVÁ,47
49007,NOBIS,11
49008,NOCAR,172
49009,NOCAROVÁ,170
49010,NOCIAR,57
49011,NOCIAROVÁ,61
49012,NODES,19
49013,NODESOVÁ,21
49014,NODL,29
49015,NODLOVÁ,38
49016,NODŽÁK,31
49017,NODŽÁKOVÁ,43
49018,NOGA,335
49019,NOGAWCZYKOVÁ,13
49020,NOGLY,13
49021,NOGOL,152
49022,NOGOLOVÁ,163
49023,NOGOVÁ,332
49024,NOHA,204
49025,NOHAL,15
49026,NOHALOVÁ,17
49027,NOHAVA,152
49028,NOHAVCOVÁ,28
49029,NOHAVEC,23
49030,NOHAVICA,121
49031,NOHAVICOVÁ,106
49032,NOHAVIČKA,12
49033,NOHAVIČKOVÁ,13
49034,NOHAVOVÁ,146
49035,NOHÁČ,64
49036,NOHÁČEK,53
49037,NOHÁČKOVÁ,59
49038,NOHÁČOVÁ,55
49039,NOHÁL,43
49040,NOHÁLOVÁ,34
49041,NOHEJL,478
49042,NOHEJLOVÁ,464
49043,NOHEL,317
49044,NOHELOVÁ,263
49045,NOHLOVÁ,71
49046,NOHOVÁ,222
49047,NOHOVCOVÁ,16
49048,NOHOVEC,27
49049,NOHYNEK,35
49050,NOHYNKOVÁ,29
49051,NOHÝL,24
49052,NOHÝLOVÁ,19
49053,NOHÝNEK,91
49054,NOHÝNKOVÁ,95
49055,NOL,21
49056,NOLČ,101
49057,NOLČOVÁ,101
49058,NOLL,101
49059,NOLLOVÁ,109
49060,NOLOVÁ,28
49061,NONFRIED,10
49062,NONFRIEDOVÁ,11
49063,NOP,25
49064,NOPOVÁ,27
49065,NOR,11
49066,NORBERT,17
49067,NORBERTOVÁ,17
49068,NOREK,170
49069,NORKOVÁ,195
49070,NORRIS,12
49071,NORSKÁ,20
49072,NORSKÝ,13
49073,NOŘINSKÁ,10
49074,NOŘINSKÝ,10
49075,NOS,83
49076,NOSAVCOV,11
49077,NOSÁK,21
49078,NOSÁKOVÁ,24
49079,NOSÁKOVCOVÁ,17
49080,NOSÁKOVEC,21
49081,NOSÁL,246
49082,NOSÁLEK,74
49083,NOSÁLKOVÁ,86
49084,NOSÁLOVÁ,253
49085,NOSEK,2649
49086,NOSIL,42
49087,NOSILOVÁ,32
49088,NOSKA,78
49089,NOSKEOVÁ,10
49090,NOSKO,25
49091,NOSKOVÁ,2911
49092,NOSKOVIČ,25
49093,NOSKOVIČOVÁ,21
49094,NOSOVÁ,78
49095,NOSOVSKÁ,22
49096,NOSOVSKÝ,18
49097,NOSSEK,20
49098,NOSSKOVÁ,16
49099,NOSSOVÁ,11
49100,NOŠČÁK,19
49101,NOŠČÁKOVÁ,18
49102,NOTA,11
49103,NOTEK,12
49104,NOTKOVÁ,10
49105,NOTOVÁ,16
49106,NOULOVÁ,10
49107,NOUSEK,47
49108,NOUSKOVÁ,41
49109,NOUZA,149
49110,NOUZÁK,98
49111,NOUZÁKOVÁ,90
49112,NOUZECKÁ,16
49113,NOUZECKÝ,25
49114,NOUZOVÁ,163
49115,NOUZOVSKÁ,33
49116,NOUZOVSKÝ,26
49117,NOVAK,55
49118,NOVAKOVÁ,24
49119,NOVAKOVSKÁ,25
49120,NOVAKOVSKÝ,25
49121,NOVANSKÁ,10
49122,NOVÁ,3342
49123,NOVÁČEK,2912
49124,NOVÁČIK,10
49125,NOVÁČKOVÁ,3007
49126,NOVÁK,33881
49127,NOVÁKOVÁ,34812
49128,NOVEKOVÁ,11
49129,NOVESKÁ,10
49130,NOVICKÁ,107
49131,NOVICKÝ,92
49132,NOVIKOV,17
49133,NOVIKOVA,11
49134,NOVISEDLÁK,10
49135,NOVISEDLÁKOVÁ,13
49136,NOVOBILSKÁ,180
49137,NOVOBILSKÝ,183
49138,NOVOBÍLSKÁ,31
49139,NOVOBÍLSKÝ,31
49140,NOVODVORSKÁ,42
49141,NOVODVORSKÝ,33
49142,NOVOHRADSKÁ,154
49143,NOVOHRADSKÝ,158
49144,NOVOMĚSTSKÁ,48
49145,NOVOMĚSTSKÝ,51
49146,NOVOPACKÁ,12
49147,NOVOPACKÝ,13
49148,NOVORYTOVÁ,13
49149,NOVOSAD,851
49150,NOVOSADOVÁ,891
49151,NOVOSÁD,389
49152,NOVOSÁDOVÁ,377
49153,NOVOSVĚTSKÝ,10
49154,NOVOTA,22
49155,NOVOTKA,31
49156,NOVOTKOVÁ,39
49157,NOVOTNÁ,24963
49158,NOVOTNÍČKOVÁ,10
49159,NOVOTNÝ,24276
49160,NOVOTNÝ-KUZMA,11
49161,NOVOTŇÁK,22
49162,NOVOTŇÁKOVÁ,25
49163,NOVOTOVÁ,23
49164,NOVOVESKÁ,43
49165,NOVOVESKÝ,31
49166,NOVOZÁMSKÁ,83
49167,NOVOZÁMSKÝ,71
49168,NOVYSEDLÁK,17
49169,NOVYSEDLÁKOVÁ,17
49170,NOVÝ,3149
49171,NOWAK,397
49172,NOWAKOVÁ,368
49173,NOWÁK,19
49174,NOWÁKOVÁ,23
49175,NOWICKÁ,19
49176,NOWICKI,10
49177,NOWICKÝ,23
49178,NOWOK,13
49179,NOWOKOVÁ,17
49180,NOWORYTOVÁ,12
49181,NOZAR,104
49182,NOZAROVÁ,104
49183,NOŽIČKA,518
49184,NOŽIČKOVÁ,526
49185,NOŽINA,47
49186,NOŽINOVÁ,49
49187,NOŽÍŘ,23
49188,NOŽÍŘOVÁ,19
49189,NOŽKA,139
49190,NOŽKOVÁ,139
49191,NUC,96
49192,NUCOVÁ,92
49193,NUDČENKO,10
49194,NUDERA,13
49195,NUDEROVÁ,14
49196,NUHLÍČEK,59
49197,NUHLÍČKOVÁ,43
49198,NULÍČEK,107
49199,NULÍČKOVÁ,115
49200,NUN,40
49201,NUNHARDT,13
49202,NUNHARDTOVÁ,17
49203,NUNOVÁ,28
49204,NUNVÁŘ,110
49205,NUNVÁŘOVÁ,115
49206,NUSEK,16
49207,NUSHART,26
49208,NUSHARTOVÁ,24
49209,NUSHI,12
49210,NUSKA,29
49211,NUSKO,39
49212,NUSKOVÁ,75
49213,NUSL,45
49214,NUSLAUER,13
49215,NUSLAUEROVÁ,16
49216,NUSLOVÁ,55
49217,NUSSBAUER,13
49218,NUSSBAUM,12
49219,NUSSBAUMEROVÁ,11
49220,NUSSBERGER,13
49221,NUSSBERGEROVÁ,12
49222,NUTIL,129
49223,NUTILOVÁ,103
49224,NUTR,16
49225,NUTROVÁ,23
49226,NUTZ,19
49227,NUTZOVÁ,19
49228,NUZÍK,38
49229,NUZÍKOVÁ,40
49230,NŮSEK,21
49231,NŮSKOVÁ,19
49232,NYCZ,20
49233,NYCZOVÁ,24
49234,NYČ,148
49235,NYČOVÁ,143
49236,NYDRLE,28
49237,NYDRLOVÁ,21
49238,NYERGESOVÁ,12
49239,NYGRIN,11
49240,NYGRINOVÁ,15
49241,NYGRÝN,63
49242,NYGRÝNOVÁ,67
49243,NYIRI,17
49244,NYIRIOVÁ,13
49245,NYISZTOR,15
49246,NYISZTOROVÁ,17
49247,NYITRAIOVÁ,10
49248,NYÍRI,16
49249,NYÍRIOVÁ,11
49250,NYKEL,32
49251,NYKIEL,10
49252,NYKIELOVÁ,16
49253,NYKL,427
49254,NYKLES,60
49255,NYKLESOVÁ,71
49256,NYKLÍČEK,100
49257,NYKLÍČKOVÁ,99
49258,NYKLOVÁ,455
49259,NYKODEM,10
49260,NYKODÉM,17
49261,NYKODÉMOVÁ,19
49262,NYKODYM,51
49263,NYKODYMOVÁ,58
49264,NYKODÝM,241
49265,NYKODÝMOVÁ,269
49266,NYKRMAJER,18
49267,NYKRMAJEROVÁ,17
49268,NYKRÝN,15
49269,NYKRÝNOVÁ,12
49270,NYKŠ,26
49271,NYKŠOVÁ,25
49272,NYMBURSKÁ,37
49273,NYMBURSKÝ,38
49274,NYMSA,38
49275,NYMSOVÁ,39
49276,NYMŠ,23
49277,NYMŠOVÁ,22
49278,NYPL,104
49279,NYPLOVÁ,109
49280,NYŠ,18
49281,NYŠKOVSKÁ,16
49282,NYŠKOVSKÝ,17
49283,NYŠOVÁ,19
49284,NYTL,22
49285,NYTLOVÁ,21
49286,NYTRA,316
49287,NYTROVÁ,345
49288,NÝČ,120
49289,NÝČOVÁ,111
49290,NÝDECKÁ,22
49291,NÝDECKÝ,27
49292,NÝDL,56
49293,NÝDLOVÁ,83
49294,NÝDR,28
49295,NÝDRLE,172
49296,NÝDRLOVÁ,170
49297,NÝDROVÁ,28
49298,NÝVLT,718
49299,NÝVLTOVÁ,748
49300,ŇAŇKO,10
49301,ŇORBA,11
49302,ŇORBOVÁ,12
49303,ŇOREK,32
49304,ŇORKOVÁ,24
49305,O'BRIEN,31
49306,O'CONNOR,30
49307,O'MALLEY,10
49308,O'NEILL,12
49309,OBADAL,204
49310,OBADALOVÁ,200
49311,OBADÁLEK,36
49312,OBADÁLKOVÁ,36
49313,OBAL,35
49314,OBALIL,14
49315,OBALILOVÁ,15
49316,OBALOVÁ,31
49317,OBDRŽAL,22
49318,OBDRŽALOVÁ,16
49319,OBDRŽÁLEK,394
49320,OBDRŽÁLKOVÁ,401
49321,OBECOVSKÁ,11
49322,OBECOVSKÝ,13
49323,OBEJDA,10
49324,OBEJDOVÁ,11
49325,OBENRAUCHOVÁ,11
49326,OBERAJTR,18
49327,OBERAJTROVÁ,16
49328,OBERDÖRFER,29
49329,OBERDÖRFEROVÁ,30
49330,OBEREIGNEROVÁ,10
49331,OBERFALCER,32
49332,OBERFALCEROVÁ,32
49333,OBERFALZER,11
49334,OBERFALZEROVÁ,11
49335,OBERGRIES,15
49336,OBERGRIESOVÁ,17
49337,OBERGRUBER,11
49338,OBERHEL,10
49339,OBERHELOVÁ,18
49340,OBERHERR,11
49341,OBERHERROVÁ,11
49342,OBERLÄNDER,40
49343,OBERLÄNDEROVÁ,27
49344,OBERLEITNER,13
49345,OBERLEITNEROVÁ,16
49346,OBERLEUTNEROVÁ,10
49347,OBERMAIER,35
49348,OBERMAIEROVÁ,26
49349,OBERMAJER,216
49350,OBERMAJEROVÁ,213
49351,OBERMAN,20
49352,OBERMANN,42
49353,OBERMANNOVÁ,44
49354,OBERMANOVÁ,18
49355,OBERMAYER,11
49356,OBERMAYEROVÁ,12
49357,OBERPFALZER,14
49358,OBERPFALZEROVÁ,12
49359,OBERREITER,251
49360,OBERREITEROVÁ,230
49361,OBERSTEIN,15
49362,OBERSTEINOVÁ,17
49363,OBERT,34
49364,OBERTÍK,13
49365,OBERTÍKOVÁ,13
49366,OBERTOVÁ,47
49367,OBEŠLO,86
49368,OBEŠLOVÁ,84
49369,OBHLÍDAL,67
49370,OBHLÍDALOVÁ,64
49371,OBID,12
49372,OBIDOVÁ,14
49373,OBÍRAL,26
49374,OBÍRALOVÁ,26
49375,OBKRÁČIL,11
49376,OBKRÁČILOVÁ,10
49377,OBLESER,18
49378,OBLESEROVÁ,18
49379,OBLOUK,48
49380,OBLOUKOVÁ,49
49381,OBLUK,68
49382,OBLUKOVÁ,65
49383,OBODA,12
49384,OBODOVÁ,18
49385,OBOLECKÁ,49
49386,OBOLECKÝ,54
49387,OBOŇA,14
49388,OBOŇOVÁ,20
49389,OBORÁK,11
49390,OBORNÁ,274
49391,OBORNÍK,98
49392,OBORNÍKOVÁ,117
49393,OBORNÝ,259
49394,OBORSKÁ,12
49395,OBORSKÝ,16
49396,OBOŘIL,155
49397,OBOŘILOVÁ,158
49398,OBR,231
49399,OBRACAJ,15
49400,OBRACAJOVÁ,13
49401,OBRACANÍK,18
49402,OBRACANÍKOVÁ,21
49403,OBRANEC,10
49404,OBRANSKÁ,11
49405,OBRAZ,35
49406,OBRAZOVÁ,41
49407,OBRÁTIL,46
49408,OBRÁTILOVÁ,41
49409,OBRÁZEK,17
49410,OBRÁZKOVÁ,10
49411,OBRCIAN,20
49412,OBRCIANOVÁ,14
49413,OBRDA,11
49414,OBRDLÍK,114
49415,OBRDLÍKOVÁ,121
49416,OBRDOVÁ,15
49417,OBRHEL,13
49418,OBRHELOVÁ,22
49419,OBRLÍK,17
49420,OBRLÍKOVÁ,13
49421,OBRMAJER,10
49422,OBRMAN,18
49423,OBRMANOVÁ,12
49424,OBROČNÍK,31
49425,OBROČNÍKOVÁ,36
49426,OBROUČKA,17
49427,OBROUČKOVÁ,28
49428,OBROVÁ,220
49429,OBROVSKÁ,92
49430,OBROVSKÝ,83
49431,OBRŠÁL,49
49432,OBRŠÁLOVÁ,49
49433,OBRŠLÍK,66
49434,OBRŠLÍKOVÁ,60
49435,OBRTEL,85
49436,OBRTELOVÁ,97
49437,OBRTLÍK,100
49438,OBRTLÍKOVÁ,84
49439,OBRUČA,101
49440,OBRUČNÍK,48
49441,OBRUČNÍKOVÁ,47
49442,OBRUČOVÁ,96
49443,OBRUSNÍK,190
49444,OBRUSNÍKOVÁ,195
49445,OBSADNÁ,14
49446,OBSELKA,15
49447,OBSELKOVÁ,22
49448,OBST,248
49449,OBSTOVÁ,233
49450,OBŠEL,26
49451,OBŠELOVÁ,28
49452,OBŠIL,149
49453,OBŠILOVÁ,142
49454,OBŠIVAČ,65
49455,OBŠIVAČOVÁ,60
49456,OBŠÍVAČOVÁ,10
49457,OBŠNAJDR,15
49458,OBŠNAJDROVÁ,14
49459,OBUCH,10
49460,OBŮRKA,78
49461,OBŮRKOVÁ,100
49462,OBYT,20
49463,OBYTOVÁ,25
49464,OBZINA,53
49465,OBZINOVÁ,45
49466,OCÁSEK,112
49467,OCÁSKOVÁ,129
49468,OCELA,12
49469,OCELÁK,40
49470,OCELÁKOVÁ,32
49471,OCELÍK,71
49472,OCELÍKOVÁ,76
49473,OCELKA,88
49474,OCELKOVÁ,86
49475,OCETEK,32
49476,OCETKOVÁ,38
49477,OCETNÍK,22
49478,OCETNÍKOVÁ,26
49479,OCIECZEK,12
49480,OCIECZKOVÁ,12
49481,OCIEPKA,28
49482,OCIEPKOVÁ,33
49483,OCILKA,16
49484,OCILKOVÁ,16
49485,OCISKOVÁ,10
49486,OCMANOVÁ,11
49487,OCZADLÁ,36
